Rooms,Square,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,Price_sq_meter_y
1.0,47.235030474188406,1.0,22,20.0,1977,0.007122317,0,0,1,264,0,900.0,0,1,0,194141.4081864444,3251.274406336983
2.0,46.13180999023524,6.0,3,9.0,1971,0.309479124,0,0,35,7715,4,990.0,0,6,0,167952.37481259552,4541.338495649586
1.0,41.1052267499813,7.0,17,17.0,2015,0.075778755,0,0,6,1437,3,900.0,0,2,0,109064.57443233539,2272.4391831680537
1.0,42.98435885936496,8.0,17,17.0,1993,0.090799103,0,0,74,19083,2,900.0,5,15,0,200293.0147610172,4162.240019985806
3.0,54.03655417004539,8.0,6,21.0,2017,0.093442564,0,0,23,4635,5,3300.0,2,4,0,556053.8204994572,5029.78368192822
2.0,54.029235465125815,9.0,4,12.0,1998,0.069753361,0,0,53,13670,4,900.0,1,11,0,208913.54917173935,4166.864688072443
2.0,45.04168715560878,5.0,5,9.0,1976,0.194489265,0,0,47,8004,3,125.0,3,5,0,198707.170554199,3986.5681703354994
2.0,46.11321023321165,6.0,7,9.0,1970,0.127811589,0,0,28,7287,5,320.0,1,3,0,192999.16145195925,4430.244621714515
3.0,75.41479301281984,10.0,16,17.0,2004,0.069753361,0,0,53,13670,4,900.0,1,11,0,118364.91331804467,4285.831800655367
2.0,61.19009151961856,1.0,7,17.0,1977,0.118537385,0,0,30,6207,1,1183.0,1,0,0,173324.66428135394,3553.678687223999
2.0,62.00023906273983,1.0,12,17.0,2014,0.243204519,0,0,5,1564,0,540.0,0,0,0,185230.37377373484,2861.079292929318
2.0,72.01472012923037,1.0,3,10.0,1977,0.072157581,0,0,2,629,1,900.0,0,0,1,221732.0394716296,2762.5132834394954
1.0,25.494401716243445,5.0,3,5.0,1970,0.040242764,0,0,25,3478,11,2729.0,3,1,0,146005.7886056867,4644.689213977664
3.0,94.13748891269728,9.0,4,7.0,1983,0.0,0,0,30,7538,87,4702.0,5,5,0,286215.8635523472,7447.527732817578
3.0,71.28507691217136,7.0,16,16.0,1979,0.194489265,0,0,47,8004,3,125.0,3,5,0,294702.6199584562,3986.5681703354994
1.0,34.28568457349441,8.0,12,18.0,2019,0.43788524,0,0,23,5735,3,1084.0,0,5,0,112780.47187405148,2963.980646359796
2.0,63.575287032086074,9.0,7,8.0,1959,0.0,0,0,23,3684,2,900.0,0,4,0,359923.8553171345,5480.216930281392
2.0,46.60629829984026,5.0,4,5.0,1960,0.225824954,1,0,41,6558,7,1548.0,3,2,0,195841.34538243074,4188.4147446414245
1.0,51.94458733880648,1.0,6,99.0,1977,0.150817539,0,0,16,3433,4,2643.0,4,5,0,296127.11551515426,4816.660885200276
1.0,41.382780400905574,7.0,9,17.0,2001,0.050755569,0,0,24,5469,1,145.0,0,1,0,181273.8458699727,2963.980646359796
2.0,42.671156196193024,6.0,9,16.0,1969,0.31019913,0,0,11,2748,1,900.0,0,0,0,152757.84050185673,3209.5553981422663
1.0,45.16675626614589,1.0,5,5.0,1977,0.150817539,0,0,16,3433,4,2643.0,4,5,0,265601.35044877074,4816.660885200276
2.0,49.042670182664004,7.0,7,12.0,2010,0.161531741,0,0,25,5648,1,30.0,2,4,0,201543.1425939153,3209.5553981422663
2.0,63.603025678645295,1.0,7,17.0,1977,7.81528e-05,0,0,22,6398,141,1046.0,3,23,0,199699.60184837726,2832.0950982354543
3.0,65.75625669498976,6.0,2,9.0,1969,0.319809354,0,0,25,4756,16,2857.0,5,8,0,293122.5288732056,3935.906409115417
2.0,53.705827961928904,8.0,11,12.0,1983,0.035145267,0,0,42,9292,3,2620.0,0,3,0,228060.1316227359,4562.0267772945335
1.0,53.11023353319837,10.0,8,14.0,1977,0.037177818,0,0,52,11217,1,2300.0,1,7,0,273562.93200213986,4450.858000232839
2.0,52.082849505583276,1.0,5,17.0,1977,0.243204519,0,0,5,1564,0,540.0,0,0,0,151185.93120438315,2861.079292929318
2.0,49.828485015601814,5.0,4,5.0,1963,0.000995363,0,0,42,7651,1,900.0,1,5,0,183788.39232560253,4073.002230935311
3.0,56.95816521638435,6.0,6,9.0,1970,0.036122292,0,0,24,4378,0,1036.0,1,1,0,198994.21572297387,4610.399154954972
3.0,53.834233072485276,6.0,7,9.0,1976,0.521867054,0,0,25,6149,0,900.0,0,0,0,184756.19405670132,3494.426935835619
1.0,42.745305741523715,0.0,17,0.0,1977,0.195781053,0,0,23,5212,6,900.0,3,2,0,222673.2936865696,5286.848514413151
1.0,65.32210488891639,1.0,2,1.0,2017,0.01405792,0,0,1,290,0,900.0,0,0,0,116069.93882606426,2762.5132834394954
1.0,37.763893675678,6.0,5,10.0,2000,0.041116354,0,0,53,14892,4,900.0,1,4,0,120639.82773968285,3548.896258473006
4.0,101.39229770041679,10.0,17,22.0,1998,0.089039719,0,0,33,7976,5,900.0,0,11,0,559215.4460053578,4358.274853343686
1.0,50.97599764584047,1.0,12,1.0,1977,0.072157581,0,0,2,629,1,900.0,0,0,1,140699.5243820651,2613.223638044904
1.0,33.748681023895394,5.0,6,5.0,1963,0.036270089,0,0,6,1318,1,200.0,1,1,0,116444.45383908624,3251.274406336983
3.0,82.37096227976134,1.0,5,22.0,1977,0.069753361,0,0,53,13670,4,900.0,1,11,0,337543.4232703425,4166.864688072443
1.0,33.18462800526186,5.0,6,9.0,1966,0.000995363,0,0,42,7651,1,900.0,1,5,0,152657.13100256716,3553.678687223999
3.0,83.77867670594716,10.0,2,10.0,2003,0.041116354,0,0,53,14892,4,900.0,1,4,0,324232.9517530501,4031.0065395695938
3.0,76.91950936801364,9.0,9,17.0,2000,0.151346216,0,1,32,5889,10,830.0,4,1,0,394502.8525095349,5480.216930281392
1.0,27.29875679835603,3.0,1,5.0,1967,0.265088676,0,0,37,5288,0,1937.0,3,2,0,126918.47056621428,4451.242829085756
1.0,40.774128467601926,8.0,18,17.0,1992,0.025609157,0,0,33,5261,0,240.0,3,1,0,150824.91875622232,3251.274406336983
1.0,44.599502104278535,1.0,4,17.0,2016,0.243204519,0,0,5,1564,0,540.0,0,0,0,129373.29092543172,2861.079292929318
1.0,45.051784645213814,10.0,12,12.0,1978,0.118537385,0,0,30,6207,1,1183.0,1,0,0,189217.6183959168,3553.678687223999
1.0,41.571093162801795,9.0,8,16.0,1989,0.035145267,0,0,42,9292,3,2620.0,0,3,0,189564.56063886805,4562.0267772945335
2.0,54.32527086633293,11.0,10,20.0,2011,0.458174486,0,1,26,4439,1,1130.0,1,5,0,251156.29387539413,4124.217673241366
1.0,51.018287636075705,0.0,4,0.0,2016,0.017647053,0,0,2,469,0,900.0,0,0,0,141057.59506426446,2762.5132834394954
2.0,53.11507015903123,9.0,3,12.0,2001,0.090799103,0,0,74,19083,2,900.0,5,15,0,236226.13664765807,4117.731855075404
1.0,43.11885656903811,8.0,6,12.0,1980,0.300322518,0,0,52,10311,6,900.0,1,9,0,194259.487625674,4771.917860564489
1.0,36.72780762702715,5.0,10,9.0,1978,0.282797669,0,0,33,8667,2,900.0,0,6,0,148081.27292156755,4219.992381822662
2.0,60.923521797016726,7.0,9,16.0,2007,0.042031587,0,0,37,6856,84,1940.0,2,5,0,426593.2611530737,7579.190261459667
3.0,116.02369343704828,20.0,3,18.0,2017,0.035145267,0,0,42,9292,3,2620.0,0,3,0,544167.7666353588,4562.0267772945335
2.0,77.59556550650302,1.0,9,17.0,1977,0.007122317,0,0,1,264,0,900.0,0,1,0,264415.72951811267,3251.274406336983
1.0,41.983314326091694,7.0,7,12.0,2007,0.158249043,0,0,21,5731,0,900.0,1,0,0,168631.10278835552,3912.1103971213756
3.0,93.29469849685779,1.0,15,24.0,1977,0.069753361,0,0,53,13670,4,900.0,1,11,0,367691.91317904455,4166.864688072443
2.0,62.33387865250052,1.0,26,25.0,2014,0.243204519,0,0,5,1564,0,540.0,0,0,0,177378.17501894294,2861.079292929318
1.0,33.104130331576535,5.0,3,5.0,1962,0.333891544,0,0,30,6564,1,900.0,0,0,0,148274.09810518302,4158.1879792757445
3.0,64.05488748224647,7.0,1,4.0,1960,0.225824954,1,0,41,6558,7,1548.0,3,2,0,124718.52524041627,4188.4147446414245
1.0,36.869001922819905,6.0,6,9.0,1972,0.050900058,0,0,43,10621,1,30.0,2,3,0,153047.2720234528,3892.2037374001297
3.0,62.68336384378135,6.0,1,9.0,1973,0.012338886,0,0,35,5776,1,2078.0,2,4,0,93834.25292758037,3994.5317696987863
2.0,48.41709953448598,5.0,2,9.0,1968,0.21843974,0,0,21,4472,6,1450.0,4,7,1,257563.1900524672,5319.674093013627
1.0,39.18535341312665,7.0,2,17.0,2002,0.195781053,0,0,23,5212,6,900.0,3,2,0,218867.784146142,4956.871270691303
1.0,42.90980002794448,9.0,14,16.0,1980,0.175054867,0,0,36,10055,3,900.0,1,0,0,198133.70220448804,4437.304072496336
2.0,66.54212447478864,1.0,2,1.0,1977,0.161531741,0,0,25,5648,1,30.0,2,4,0,181423.63387461816,3209.5553981422663
1.0,40.78701276628674,1.0,10,17.0,1977,7.81528e-05,0,0,22,6398,141,1046.0,3,23,0,121894.93771314633,2832.0950982354543
2.0,48.95202256724248,5.0,1,9.0,1970,0.007122317,0,0,1,264,0,900.0,0,1,0,212548.96385462352,3251.274406336983
2.0,63.73252393497096,1.0,2,17.0,1977,0.243204519,0,0,5,1564,0,540.0,0,0,0,182335.25056691622,2861.079292929318
3.0,79.88194230809025,8.0,1,7.0,1998,0.458174486,0,1,26,4439,1,1130.0,1,5,0,258478.47697748934,4124.217673241366
3.0,59.00147724443357,5.0,9,9.0,1981,0.219006007,0,0,28,6746,3,900.0,1,4,0,215406.13544061696,4313.837096077579
2.0,57.92193179996679,10.0,11,24.0,2019,0.049637257,0,0,34,7759,0,229.0,1,3,0,346494.28358580195,4832.085356492249
2.0,43.98014287359924,5.0,6,12.0,1971,0.23861713,0,0,26,3889,6,705.0,3,6,0,254391.27332749646,5433.8994784000715
1.0,40.08155045800977,1.0,12,12.0,2014,0.011654127,0,0,4,915,0,900.0,0,0,0,97399.20451066137,2762.5132834394954
2.0,54.16413330194779,9.0,8,12.0,1984,0.407276235,1,0,9,1768,0,370.0,0,0,1,189200.30645451762,4117.731855075404
2.0,65.66517172269165,1.0,8,17.0,1977,7.81528e-05,0,0,22,6398,141,1046.0,3,23,0,182824.30993773762,2832.0950982354543
1.0,36.24864161989933,10.0,12,12.0,1970,0.161975568,0,1,31,7010,5,4508.0,3,7,0,200188.3505561427,5003.889499702173
2.0,62.90384355845713,11.0,12,14.0,2013,0.017647053,0,0,2,469,0,900.0,0,0,0,158805.67730345894,2762.5132834394954
3.0,87.40862624410023,10.0,7,17.0,2015,0.161531741,0,0,25,5648,1,30.0,2,4,0,254065.76633828718,3209.5553981422663
4.0,99.3030703368525,10.0,3,22.0,2010,0.127375905,0,0,43,8429,3,900.0,3,9,0,484454.2663294457,4424.291635018726
3.0,83.2683175322264,10.0,23,23.0,2008,0.232205084,0,0,24,4860,1,80.0,0,3,0,117667.7428196212,4610.399154954972
3.0,73.17745452281225,8.0,3,5.0,1979,0.014072961,0,0,2,475,0,900.0,0,0,0,155760.41968882288,2272.4391831680537
2.0,63.70720754219961,1.0,17,17.0,1977,0.075778755,0,0,6,1437,3,900.0,0,2,0,149933.76005851163,2272.4391831680537
1.0,38.43372015023194,6.0,3,9.0,1976,6.99893e-05,0,0,46,10309,1,240.0,1,16,0,167850.17867780098,4437.304072496336
2.0,63.24505766968996,12.0,3,17.0,2015,0.243204519,0,0,5,1564,0,540.0,0,0,0,178863.98678216382,2861.079292929318
3.0,78.34537749095995,1.0,2,17.0,1977,0.007122317,0,0,1,264,0,900.0,0,1,0,215087.78636217152,3251.274406336983
1.0,42.28888628413217,1.0,19,1.0,1977,0.041124634,0,0,46,9515,5,900.0,1,10,0,198981.1461347406,5115.764637301367
1.0,43.497305055134944,1.0,5,17.0,1977,0.243204519,0,0,5,1564,0,540.0,0,0,0,126080.57122387848,2861.079292929318
4.0,170.0168717868682,0.0,12,0.0,1977,0.093442564,0,0,23,4635,5,3300.0,2,4,0,531049.7219660704,5029.78368192822
1.0,41.54796790552245,1.0,9,17.0,2017,0.243204519,0,0,5,1564,0,540.0,0,0,0,126752.44932236268,2861.079292929318
1.0,34.743810837087324,9.0,7,16.0,1975,0.060753049,0,0,15,2787,2,520.0,0,7,0,218475.88306567192,4642.136783920892
1.0,49.91400154031611,1.0,11,1.0,1977,0.060753049,0,0,15,2787,2,520.0,0,7,0,235693.74796536012,4642.136783920892
2.0,52.408683647063796,8.0,9,14.0,1976,0.458174486,0,1,26,4439,1,1130.0,1,5,0,185700.27313328974,4124.217673241366
2.0,66.21793060155245,1.0,17,17.0,2015,7.81528e-05,0,0,22,6398,141,1046.0,3,23,0,153639.84683990374,2832.0950982354543
3.0,52.91509371482051,6.0,3,9.0,1973,0.002211665,0,0,39,7614,3,900.0,1,5,1,237073.06225463477,5192.3767268590955
2.0,49.65280742492528,8.0,4,5.0,1932,0.130617806,0,0,39,10418,9,900.0,1,9,0,209292.12752204482,4562.0267772945335
3.0,69.41687687677329,9.0,10,12.0,1971,0.371148999,0,0,34,7065,1,750.0,2,5,0,248501.66865310198,2938.048239111628
2.0,72.29574914324739,1.0,12,1.0,1977,0.072157581,0,0,2,629,1,900.0,0,0,1,158711.0290697831,2613.223638044904
2.0,47.86564318367415,6.0,3,12.0,1981,0.13321533300000002,0,0,49,11395,3,1406.0,3,4,1,205210.0685419325,4117.731855075404
3.0,80.34159259925882,8.0,6,14.0,1987,0.0077202819999999985,0,0,38,4788,2,900.0,0,4,0,373486.007136628,4229.830132718442
1.0,37.7657311573465,6.0,2,9.0,1979,0.232205084,0,0,24,4860,1,80.0,0,3,0,189400.55885988066,4610.399154954972
3.0,50.91485790840485,4.0,4,4.0,1960,0.151346216,0,1,32,5889,10,830.0,4,1,0,321403.484831505,5480.216930281392
2.0,47.28056565441123,6.0,13,12.0,1976,0.101872465,0,0,23,4583,3,900.0,3,3,0,202497.09992156128,4181.963614858857
2.0,46.31039729554927,5.0,7,5.0,1965,0.130617806,0,0,39,10418,9,900.0,1,9,0,183849.57609701698,4541.338495649586
2.0,46.65289775981865,6.0,9,5.0,1971,0.175054867,0,0,36,10055,3,900.0,1,0,0,233112.81526415565,4437.304072496336
1.0,37.59793091234166,8.0,19,17.0,1990,0.100455735,0,0,43,7227,0,900.0,1,6,1,165223.4851861602,4394.4834510008895
1.0,38.91248091042026,1.0,17,17.0,1977,0.243204519,0,0,5,1564,0,540.0,0,0,0,135752.64890528718,2861.079292929318
2.0,46.886875190818145,5.0,5,5.0,1964,0.040242764,0,0,25,3478,11,2729.0,3,1,0,199638.92300838692,4644.689213977664
2.0,56.079769290044595,9.0,8,12.0,2007,0.158249043,0,0,21,5731,0,900.0,1,0,0,217211.2154422195,3912.1103971213756
1.0,31.87130305480969,5.0,1,5.0,1965,0.040242764,0,0,25,3478,11,2729.0,3,1,0,164242.2133064232,4644.689213977664
3.0,71.77316610026793,10.0,20,25.0,2017,0.17891679600000002,0,0,18,3594,4,192.0,1,5,0,323430.3308858588,4771.917860564489
3.0,49.02974651193822,0.0,17,25.0,2016,0.072157581,0,0,2,629,1,900.0,0,0,1,138397.35712228325,2762.5132834394954
1.0,40.6170690541548,8.0,3,16.0,1985,0.458174486,0,1,26,4439,1,1130.0,1,5,0,147100.97377349413,4124.217673241366
2.0,46.80831940141033,6.0,5,9.0,1972,0.002211665,0,0,39,7614,3,900.0,1,5,1,231222.94289859803,5192.3767268590955
3.0,79.75135451634962,1.0,14,17.0,1977,0.007122317,0,0,1,264,0,900.0,0,1,0,244566.5754926657,3251.274406336983
2.0,58.236524591078634,9.0,14,16.0,2005,0.092290642,0,0,21,4346,2,165.0,1,2,0,244149.8991805031,4313.837096077579
3.0,69.54066521404351,7.0,7,12.0,1972,0.042307271,0,0,17,2810,9,4849.0,3,6,0,442267.0003465553,5953.798365518391
4.0,121.71772613550263,1.0,1,2.0,2017,7.81528e-05,0,0,22,6398,141,1046.0,3,23,0,224808.50277252196,2832.0950982354543
3.0,74.9449272198828,9.0,6,17.0,1996,0.0,0,0,30,5562,0,900.0,0,5,1,321728.14844317053,4120.025201223722
2.0,47.80767866091504,6.0,4,9.0,1972,0.428825818,0,0,25,5011,8,730.0,0,2,0,203594.41767736615,4249.133232229784
2.0,45.166831500935935,5.0,6,5.0,1962,0.319809354,0,0,25,4756,16,2857.0,5,8,0,267929.2513286659,5016.9683636336595
1.0,38.44728490097923,10.0,10,14.0,1977,0.072157581,0,0,2,629,1,900.0,0,0,1,113780.70279076535,2613.223638044904
1.0,39.409500840703814,1.0,5,17.0,1977,0.075778755,0,0,6,1437,3,900.0,0,2,0,103396.86659202416,2272.4391831680537
1.0,43.313079542247934,8.0,13,14.0,1990,0.025609157,0,0,33,5261,0,240.0,3,1,0,162643.29992543388,3251.274406336983
1.0,45.03622414659903,0.0,5,17.0,2014,0.069753361,0,0,53,13670,4,900.0,1,11,0,156998.07730957898,4285.831800655367
1.0,40.62363986204389,7.0,2,5.0,1960,0.0,0,0,33,7425,1,900.0,2,5,0,198351.87497277113,4541.338495649586
2.0,54.00444299491119,8.0,3,14.0,1995,0.002211665,0,0,39,7614,3,900.0,1,5,1,277111.5564918916,4552.38846561944
2.0,71.13968270467208,1.0,12,17.0,1977,0.211401214,0,0,9,1892,0,900.0,0,1,0,154882.21233359046,2762.5132834394954
3.0,76.77542504532225,9.0,12,17.0,1988,0.089039719,0,0,33,7976,5,900.0,0,11,0,394360.1821027803,4458.893221811486
1.0,39.55932550547335,1.0,6,12.0,1977,0.034656082000000005,0,0,0,168,0,900.0,0,0,0,83407.97549058276,2272.4391831680537
1.0,47.087099283316356,0.0,10,24.0,1977,0.007122317,0,0,1,264,0,900.0,0,1,0,159082.2430778292,3251.274406336983
1.0,43.34810250080229,1.0,6,25.0,1977,0.075778755,0,0,6,1437,3,900.0,0,2,0,113780.46810345266,2272.4391831680537
1.0,30.52794586289967,5.0,5,9.0,1972,0.195781053,0,0,23,5212,6,900.0,3,2,0,167301.2071609595,5286.848514413151
3.0,60.27697249966993,5.0,5,9.0,1968,0.333891544,0,0,30,6564,1,900.0,0,0,0,144949.07627951296,4158.1879792757445
2.0,67.24970343800888,12.0,11,14.0,2008,0.309479124,0,0,35,7715,4,990.0,0,6,0,241366.99037887415,4736.6316107216
1.0,41.041266719958564,8.0,2,12.0,1984,0.040242764,0,0,25,3478,11,2729.0,3,1,0,180467.65857088013,4644.689213977664
3.0,76.865128619391,10.0,16,16.0,1984,0.041124634,0,0,46,9515,5,900.0,1,10,0,367507.5437865518,5115.764637301367
2.0,39.57078838675145,6.0,5,12.0,1969,0.232205084,0,0,24,4860,1,80.0,0,3,0,205976.57519578052,4610.399154954972
2.0,48.81219465072488,5.0,5,5.0,1963,0.034331497,0,0,25,5487,3,900.0,0,4,0,181530.4590305597,3986.5681703354994
1.0,42.67488402265717,10.0,4,16.0,1978,0.309479124,0,0,35,7715,4,990.0,0,6,0,172021.9779190244,4296.248343930521
2.0,61.85233226717358,1.0,7,1.0,1977,0.195781053,0,0,23,5212,6,900.0,3,2,0,329708.6689775411,5286.848514413151
1.0,32.28417552744095,6.0,7,9.0,1978,0.037177818,0,0,52,11217,1,2300.0,1,7,0,190755.6015899348,4450.858000232839
3.0,107.69830160191285,11.0,11,20.0,2014,0.195781053,0,0,23,5212,6,900.0,3,2,0,441724.0685067887,4555.776713989462
2.0,56.82821640968219,7.0,12,18.0,2008,0.130617806,0,0,39,10418,9,900.0,1,9,0,378906.3796293862,4562.0267772945335
2.0,72.6039431171796,11.0,8,16.0,2007,0.0,0,0,47,11319,0,1145.0,3,5,0,354283.3832572565,4651.1701097532
3.0,79.31568452079354,12.0,6,14.0,2009,0.034331497,0,0,25,5487,3,900.0,0,4,0,198640.03342412075,3986.5681703354994
1.0,41.307495389647286,7.0,2,14.0,2009,0.197367951,0,0,8,2423,1,32.0,0,1,0,158582.820732421,4181.963614858857
1.0,31.945703431025944,5.0,5,5.0,1967,0.307466659,0,1,30,5048,9,325.0,2,5,0,162556.837335063,4571.660176827585
1.0,40.15353905972074,8.0,9,16.0,1980,0.300322518,0,0,52,10311,6,900.0,1,9,0,181918.22395966784,4528.020925876495
1.0,44.54515308235976,1.0,5,25.0,1977,0.075778755,0,0,6,1437,3,900.0,0,2,0,115889.560863203,2272.4391831680537
2.0,66.52716577280003,12.0,11,17.0,2008,0.075778755,0,0,6,1437,3,900.0,0,2,0,105662.64861110623,2272.4391831680537
2.0,64.49692438367939,12.0,14,16.0,2006,0.428825818,0,0,25,5011,8,730.0,0,2,0,313163.35640896874,4249.133232229784
2.0,54.84261322257914,1.0,14,17.0,1977,0.007122317,0,0,1,264,0,900.0,0,1,0,179345.42352229703,3251.274406336983
3.0,87.63999802259974,1.0,3,1.0,1977,0.072157581,0,0,2,629,1,900.0,0,0,1,267402.2160372991,2762.5132834394954
1.0,53.59101459865025,0.0,9,9.0,2016,0.075778755,0,0,6,1437,3,900.0,0,2,0,165143.58682632286,3319.318045403382
2.0,55.47867473695983,9.0,8,17.0,1991,0.007658515,0,0,35,7077,56,2301.0,3,19,0,385774.0022230474,5631.020577982999
1.0,56.42111348136074,1.0,24,22.0,2016,0.195781053,0,0,23,5212,6,900.0,3,2,0,293852.8038563964,5286.848514413151
1.0,28.959533800172487,1.0,5,9.0,1972,0.265088676,0,0,37,5288,0,1937.0,3,2,0,125722.66146616868,3892.2037374001297
1.0,36.02210167494589,9.0,5,14.0,2010,0.43788524,0,0,23,5735,3,1084.0,0,5,0,175501.75109333955,4124.217673241366
2.0,60.001539292392906,1.0,8,20.0,2015,0.282797669,0,0,33,8667,2,900.0,0,6,0,283319.77430112736,4219.992381822662
2.0,55.73622332036921,9.0,15,15.0,2008,0.161531741,0,0,25,5648,1,30.0,2,4,0,195960.29534486195,3209.5553981422663
2.0,48.16230536305481,6.0,3,12.0,1970,0.040242764,0,0,25,3478,11,2729.0,3,1,0,244161.1196269863,4512.453054970681
3.0,76.53076490874109,10.0,7,16.0,2003,0.090799103,0,0,74,19083,2,900.0,5,15,0,343084.43424429785,4273.749206965422
2.0,61.71410901508784,9.0,7,6.0,1931,0.042307271,0,0,17,2810,9,4849.0,3,6,0,362698.8133729269,5953.798365518391
2.0,46.838421808732186,5.0,5,5.0,1964,0.188783766,0,0,31,6137,4,900.0,0,1,0,215869.3426289472,4608.809056600242
2.0,59.33846048600814,0.0,25,25.0,1977,0.243204519,0,0,5,1564,0,540.0,0,0,0,171739.19921978915,2861.079292929318
2.0,53.73980517687184,8.0,17,17.0,2000,0.090799103,0,0,74,19083,2,900.0,5,15,0,250090.48719836603,4273.749206965422
3.0,76.82872023067254,8.0,9,12.0,1977,0.049637257,0,0,34,7759,0,229.0,1,3,0,351385.7305329232,4832.085356492249
2.0,62.708645353952654,12.0,4,17.0,2017,0.243204519,0,0,5,1564,0,540.0,0,0,0,190025.40030765784,2861.079292929318
3.0,57.39640169293922,5.0,7,5.0,1963,0.23861713,0,0,26,3889,6,705.0,3,6,0,141084.76773945027,3235.3406493257676
1.0,43.98698369610448,1.0,3,17.0,1977,0.075778755,0,0,6,1437,3,900.0,0,2,0,102866.52140420604,2272.4391831680537
2.0,56.14010925060729,8.0,10,12.0,1984,0.050900058,0,0,43,10621,1,30.0,2,3,0,214133.02815471578,3892.2037374001297
3.0,95.7379768824551,15.0,4,3.0,2014,0.07542368,0,0,11,3097,0,900.0,0,0,0,201984.65872881294,2762.5132834394954
1.0,47.55659240847545,1.0,6,22.0,1977,7.81528e-05,0,0,22,6398,141,1046.0,3,23,0,170347.70621180075,2832.0950982354543
1.0,34.961722319038365,6.0,5,9.0,1971,0.219006007,0,0,28,6746,3,900.0,1,4,0,158704.7479154623,4313.837096077579
1.0,35.571791091075006,7.0,8,8.0,1963,0.200146802,0,0,23,3975,8,770.0,2,0,0,237726.26150693264,4933.389993872963
3.0,56.56519984790246,3.0,3,9.0,1964,0.174739084,0,0,17,3379,9,100.0,0,3,0,253259.4490363325,4937.5326986351865
2.0,61.93690939763442,1.0,3,1.0,1977,0.161531741,0,0,25,5648,1,30.0,2,4,0,180694.57027152524,3209.5553981422663
2.0,48.33835867536686,5.0,5,5.0,1968,0.265088676,0,0,37,5288,0,1937.0,3,2,0,197287.35468141173,3892.2037374001297
2.0,39.21986475699232,7.0,7,12.0,1970,0.460556389,0,0,20,4386,14,900.0,1,5,0,234421.45460149023,5445.489427396124
2.0,35.536882104675115,7.0,2,9.0,1963,0.150817539,0,0,16,3433,4,2643.0,4,5,0,160513.42215244012,4816.660885200276
3.0,74.13845424315521,10.0,6,17.0,2008,0.035145267,0,0,42,9292,3,2620.0,0,3,0,410343.123824019,4541.338495649586
2.0,59.541648389363715,9.0,6,18.0,2010,0.122090347,0,0,29,6566,7,1894.0,4,0,0,283929.01438997826,4433.1305897966495
4.0,66.12301644519012,5.0,7,9.0,1968,0.111627393,0,0,50,12238,8,1970.0,2,3,0,317086.2116858512,5003.889499702173
2.0,47.62292193811904,6.0,6,9.0,1976,0.282797669,0,0,33,8667,2,900.0,0,6,0,189796.27954852296,4458.893221811486
1.0,34.10583192327249,0.0,3,0.0,1977,0.075778755,0,0,6,1437,3,900.0,0,2,0,129203.96538579233,3319.318045403382
3.0,52.92138620573822,6.0,4,9.0,1970,0.050755569,0,0,24,5469,1,145.0,0,1,0,71123.60627867562,2963.980646359796
3.0,70.97271473765609,9.0,9,14.0,1974,0.0,0,0,36,6714,2,2672.0,0,2,0,332447.08476939186,4745.150770301531
1.0,32.246402156129854,5.0,2,5.0,1963,0.069660344,0,0,31,6119,4,900.0,1,2,0,135004.81067016572,4186.662748188238
1.0,40.29513574788628,1.0,12,1.0,2016,0.118537385,0,0,30,6207,1,1183.0,1,0,0,189276.0586337886,4382.413947200826
1.0,37.996348214057825,9.0,11,16.0,1994,0.428825818,0,0,25,5011,8,730.0,0,2,0,161845.78151863712,4249.133232229784
2.0,57.372631579088576,9.0,17,22.0,2011,0.300322518,0,0,52,10311,6,900.0,1,9,0,298652.2309396469,4528.020925876495
2.0,47.88941591424847,6.0,4,9.0,1981,0.219006007,0,0,28,6746,3,900.0,1,4,0,197755.24994448366,4124.217673241366
2.0,72.67482879629536,1.0,12,17.0,1977,0.072157581,0,0,2,629,1,900.0,0,0,1,170905.77195569486,2762.5132834394954
1.0,38.07997538544378,1.0,5,1.0,1977,0.049637257,0,0,34,7759,0,229.0,1,3,0,239736.05871932552,4832.085356492249
1.0,42.499248503348326,1.0,11,17.0,1977,0.243204519,0,0,5,1564,0,540.0,0,0,0,130409.47060239717,2861.079292929318
1.0,40.83554155731323,1.0,15,19.0,2016,0.211401214,0,0,9,1892,0,900.0,0,1,0,91692.86137836649,2762.5132834394954
3.0,86.11997464345457,11.0,4,9.0,2014,0.051815435,0,0,5,1227,0,900.0,0,0,0,163969.98469911132,2762.5132834394954
2.0,65.71636194017803,1.0,6,22.0,1977,0.007122317,0,0,1,264,0,900.0,0,1,0,205012.26525660566,3251.274406336983
1.0,42.93598121018381,8.0,11,12.0,1977,0.188783766,0,0,31,6137,4,900.0,0,1,0,183494.3990425933,4608.809056600242
1.0,40.97815805928284,1.0,10,17.0,1977,0.007122317,0,0,1,264,0,900.0,0,1,0,146735.67173983165,3251.274406336983
2.0,43.63017384309607,5.0,7,5.0,1968,0.118537385,0,0,30,6207,1,1183.0,1,0,0,77353.05625821119,3883.851302960789
1.0,42.1952765265636,8.0,8,17.0,1987,0.100455735,0,0,43,7227,0,900.0,1,6,1,184999.7251524524,4229.830132718442
